city,year_x,min_mag,max_mag,frequency,july2020,july2021,july2022,july2023,july2024,july2025
nampicuan,2023,2.2,2.2,1,16699,17078,17465,17861,18266,18678
nampicuan,2024,1.9,1.9,1,16699,17078,17465,17861,18266,18678
narra,2024,2.2,2.2,2,80195,81394,82517,83566,84542,85441
narvacan,2022,1.4,3.2,27,44916,45040,45142,45224,45285,45324
narvacan,2023,2.0,2.2,4,44916,45040,45142,45224,45285,45324
narvacan,2024,2.2,3.6,4,44916,45040,45142,45224,45285,45324
narvacan,2025,1.5,1.5,1,44916,45040,45142,45224,45285,45324
nasipit,2024,3.0,3.0,1,43486,43701,43884,44035,44154,44240
nasugbu,2020,1.5,4.3,118,145523,147856,150197,152545,154907,157271
nasugbu,2021,1.5,3.6,74,145523,147856,150197,152545,154907,157271
nasugbu,2022,1.2,3.9,117,145523,147856,150197,152545,154907,157271
nasugbu,2023,1.4,3.8,119,145523,147856,150197,152545,154907,157271
nasugbu,2024,1.2,4.4,97,145523,147856,150197,152545,154907,157271
nasugbu,2025,1.3,3.8,119,145523,147856,150197,152545,154907,157271
natividad,2021,1.8,1.8,1,25700,25948,26184,26407,26618,26815
natividad,2023,1.7,1.7,1,25700,25948,26184,26407,26618,26815
natividad,2025,1.6,1.6,1,25700,25948,26184,26407,26618,26815
natonin,2023,1.9,2.2,2,10417,10440,10462,10482,10500,10516
natonin,2024,1.8,2.4,3,10417,10440,10462,10482,10500,10516
naujan,2020,1.6,3.3,8,111260,112755,114188,115559,116873,118121
naujan,2021,2.0,4.4,10,111260,112755,114188,115559,116873,118121
naujan,2022,1.6,2.5,12,111260,112755,114188,115559,116873,118121
naujan,2023,1.5,2.3,12,111260,112755,114188,115559,116873,118121
naujan,2024,1.6,3.7,8,111260,112755,114188,115559,116873,118121
naujan,2025,1.8,2.7,7,111260,112755,114188,115559,116873,118121
new bataan,2020,2.0,4.0,15,48975,49149,49294,49411,49502,49564
new bataan,2021,1.6,3.2,9,48975,49149,49294,49411,49502,49564
new bataan,2022,1.8,3.1,5,48975,49149,49294,49411,49502,49564
new bataan,2023,1.2,5.9,416,48975,49149,49294,49411,49502,49564
new bataan,2024,1.4,5.3,99,48975,49149,49294,49411,49502,49564
new bataan,2025,1.4,3.5,24,48975,49149,49294,49411,49502,49564
new corella,2021,2.5,2.7,2,57334,57778,58199,58598,58975,59328
new corella,2022,2.0,2.0,1,57334,57778,58199,58598,58975,59328
new corella,2023,2.0,3.0,3,57334,57778,58199,58598,58975,59328
new corella,2024,1.6,3.5,4,57334,57778,58199,58598,58975,59328
new corella,2025,1.3,2.1,3,57334,57778,58199,58598,58975,59328
new lucena,2021,1.8,1.8,1,23971,24102,24213,24303,24374,24424
new lucena,2022,2.3,2.3,1,23971,24102,24213,24303,24374,24424
new lucena,2024,1.7,2.0,2,23971,24102,24213,24303,24374,24424
norala,2020,1.4,2.1,4,49277,49680,50039,50355,50628,50857
norala,2021,1.7,1.7,1,49277,49680,50039,50355,50628,50857
norala,2022,2.4,2.6,2,49277,49680,50039,50355,50628,50857
norala,2024,1.3,3.1,6,49277,49680,50039,50355,50628,50857
norala,2025,1.5,1.5,1,49277,49680,50039,50355,50628,50857
northern kabuntalan,2023,2.5,2.5,1,32432,34081,35793,37566,39406,41303
northern kabuntalan,2024,2.6,2.6,1,32432,34081,35793,37566,39406,41303
norzagaray,2020,1.5,1.5,1,115875,116487,116991,117388,117679,117862
nueva era,2020,1.6,2.9,5,11279,11662,12053,12452,12859,13273
nueva era,2021,1.6,4.0,11,11279,11662,12053,12452,12859,13273
nueva era,2022,1.3,4.8,282,11279,11662,12053,12452,12859,13273
nueva era,2023,1.2,3.5,62,11279,11662,12053,12452,12859,13273
nueva era,2024,1.5,4.0,37,11279,11662,12053,12452,12859,13273
